로우데이터 식별자,수집 출처,카테고리,외부 상품 식별자,상품 이미지 URL,상품 상세 URL,상품명,판매 몰 이름,판매가,할인율(%),임의 정가,수집 시각,색깔데이터 식별자,원본 색상명,클라이언트 반환용 색상명,브랜드,기본 배송비,무료 배송 조건
753,soozip,HOME_FABRIC,746,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260107/c15a6d4130ad0fe14660cf38a51d26d6.jpg,https://soozip.co.kr/product/데코뷰-거실-층간소음실내화-내츄럴-스트라이프-실내화-4color/746/category/47/display/1/,데코뷰 거실 층간소음실내화 내츄럴 스트라이프 실내화 4color,SOOZIP,15400.0,25,205334,2026-01-27 21:54:10.356523,224,그린,,데코뷰,3000,50000.0
753,soozip,HOME_FABRIC,746,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260107/c15a6d4130ad0fe14660cf38a51d26d6.jpg,https://soozip.co.kr/product/데코뷰-거실-층간소음실내화-내츄럴-스트라이프-실내화-4color/746/category/47/display/1/,데코뷰 거실 층간소음실내화 내츄럴 스트라이프 실내화 4color,SOOZIP,15400.0,25,205334,2026-01-27 21:54:10.356523,224,차콜,,데코뷰,3000,50000.0
754,soozip,HOME_FABRIC,745,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260107/9a21cff15a2c601ce12cf0bf1819320d.jpg,https://soozip.co.kr/product/데코뷰-아이원트고홈-레터링-소프트-발매트/745/category/47/display/1/,데코뷰 아이원트고홈 레터링 소프트 발매트,SOOZIP,14000.0,20,175000,2026-01-27 21:54:10.356523,225,,,데코뷰,3000,50000.0
755,soozip,HOME_FABRIC,744,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260107/5b14444e1f9f7c2eccf482d0c514e188.jpg,https://soozip.co.kr/product/데코뷰-모노-빈티지-타일-사이잘룩-러그-6type-3size/744/category/47/display/1/,데코뷰 모노 빈티지 타일 사이잘룩 러그 6type 3size,SOOZIP,73500.0,0,735000,2026-01-27 21:54:10.356523,226,,,데코뷰,3000,50000.0
756,soozip,HOME_FABRIC,743,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260107/b0692838da6b9891ce9ae0c65746ad61.jpg,https://soozip.co.kr/product/데코뷰-관리가-편한-이지케어-발수러그/743/category/47/display/1/,데코뷰 관리가 편한 이지케어 발수러그,SOOZIP,41300.0,41,700000,2026-01-27 21:54:10.356523,227,,,데코뷰,3000,50000.0
757,soozip,HOME_FABRIC,738,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/08f127df7425329aaa27fac1bae3dace.jpg,https://soozip.co.kr/product/detail.html?product_no=738&cate_no=47&display_group=1,데코뷰 멜란체크 린넨 거실 실내화 2size 2color,SOOZIP,14000.0,0,140000,2026-01-27 21:54:10.356523,228,베이지 여성용,,데코뷰,3000,50000.0
757,soozip,HOME_FABRIC,738,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/08f127df7425329aaa27fac1bae3dace.jpg,https://soozip.co.kr/product/detail.html?product_no=738&cate_no=47&display_group=1,데코뷰 멜란체크 린넨 거실 실내화 2size 2color,SOOZIP,14000.0,0,140000,2026-01-27 21:54:10.356523,228,그레이 여성용,,데코뷰,3000,50000.0
757,soozip,HOME_FABRIC,738,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/08f127df7425329aaa27fac1bae3dace.jpg,https://soozip.co.kr/product/detail.html?product_no=738&cate_no=47&display_group=1,데코뷰 멜란체크 린넨 거실 실내화 2size 2color,SOOZIP,14000.0,0,140000,2026-01-27 21:54:10.356523,228,베이지 남성용,,데코뷰,3000,50000.0
757,soozip,HOME_FABRIC,738,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/08f127df7425329aaa27fac1bae3dace.jpg,https://soozip.co.kr/product/detail.html?product_no=738&cate_no=47&display_group=1,데코뷰 멜란체크 린넨 거실 실내화 2size 2color,SOOZIP,14000.0,0,140000,2026-01-27 21:54:10.356523,228,그레이 남성용,,데코뷰,3000,50000.0
758,soozip,HOME_FABRIC,737,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/b67ecee24f8f644d47c412646635d4e3.jpg,https://soozip.co.kr/product/데코뷰-마일드-스트라이프-발매트-4color/737/category/47/display/1/,데코뷰 마일드 스트라이프 발매트 4color,SOOZIP,11900.0,0,119000,2026-01-27 21:54:10.356523,229,민트,,데코뷰,3000,50000.0
758,soozip,HOME_FABRIC,737,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/b67ecee24f8f644d47c412646635d4e3.jpg,https://soozip.co.kr/product/데코뷰-마일드-스트라이프-발매트-4color/737/category/47/display/1/,데코뷰 마일드 스트라이프 발매트 4color,SOOZIP,11900.0,0,119000,2026-01-27 21:54:10.356523,229,브라운,,데코뷰,3000,50000.0
758,soozip,HOME_FABRIC,737,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/b67ecee24f8f644d47c412646635d4e3.jpg,https://soozip.co.kr/product/데코뷰-마일드-스트라이프-발매트-4color/737/category/47/display/1/,데코뷰 마일드 스트라이프 발매트 4color,SOOZIP,11900.0,0,119000,2026-01-27 21:54:10.356523,229,블루,,데코뷰,3000,50000.0
758,soozip,HOME_FABRIC,737,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/b67ecee24f8f644d47c412646635d4e3.jpg,https://soozip.co.kr/product/데코뷰-마일드-스트라이프-발매트-4color/737/category/47/display/1/,데코뷰 마일드 스트라이프 발매트 4color,SOOZIP,11900.0,0,119000,2026-01-27 21:54:10.356523,229,블랙,,데코뷰,3000,50000.0
759,soozip,HOME_FABRIC,736,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/e610db8e5cc15d7e6bbd026d9333417c.jpg,https://soozip.co.kr/product/데코뷰-블랙터치-모던-인테리어-쿠션커버-5color-45x45/736/category/47/display/1/,데코뷰 블랙터치 모던 인테리어 쿠션커버 5color 45x45,SOOZIP,12600.0,0,126000,2026-01-27 21:54:10.356523,230,블랙 코듀로이,,데코뷰,3000,50000.0
759,soozip,HOME_FABRIC,736,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/e610db8e5cc15d7e6bbd026d9333417c.jpg,https://soozip.co.kr/product/데코뷰-블랙터치-모던-인테리어-쿠션커버-5color-45x45/736/category/47/display/1/,데코뷰 블랙터치 모던 인테리어 쿠션커버 5color 45x45,SOOZIP,12600.0,0,126000,2026-01-27 21:54:10.356523,230,스노우 퍼,,데코뷰,3000,50000.0
759,soozip,HOME_FABRIC,736,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/e610db8e5cc15d7e6bbd026d9333417c.jpg,https://soozip.co.kr/product/데코뷰-블랙터치-모던-인테리어-쿠션커버-5color-45x45/736/category/47/display/1/,데코뷰 블랙터치 모던 인테리어 쿠션커버 5color 45x45,SOOZIP,12600.0,0,126000,2026-01-27 21:54:10.356523,230,블랙 라인,,데코뷰,3000,50000.0
759,soozip,HOME_FABRIC,736,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/e610db8e5cc15d7e6bbd026d9333417c.jpg,https://soozip.co.kr/product/데코뷰-블랙터치-모던-인테리어-쿠션커버-5color-45x45/736/category/47/display/1/,데코뷰 블랙터치 모던 인테리어 쿠션커버 5color 45x45,SOOZIP,12600.0,0,126000,2026-01-27 21:54:10.356523,230,블랙 터치,,데코뷰,3000,50000.0
759,soozip,HOME_FABRIC,736,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/e610db8e5cc15d7e6bbd026d9333417c.jpg,https://soozip.co.kr/product/데코뷰-블랙터치-모던-인테리어-쿠션커버-5color-45x45/736/category/47/display/1/,데코뷰 블랙터치 모던 인테리어 쿠션커버 5color 45x45,SOOZIP,12600.0,0,126000,2026-01-27 21:54:10.356523,230,블랙 도트,,데코뷰,3000,50000.0
760,soozip,HOME_FABRIC,735,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20260105/6fc82bcfe638918ef05e03edd98fc063.jpg,https://soozip.co.kr/product/데코뷰-타원-레터링-소프트-발매트/735/category/47/display/1/,데코뷰 타원 레터링 소프트 발매트,SOOZIP,39200.0,0,392000,2026-01-27 21:54:10.356523,231,블랙,,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,베이지 [여성용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,민트 [여성용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,그레이 [여성용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,브라운 [여성용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,블루 [여성용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,베이지 [남성용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,그레이 [남성용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,민트 [남성용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,브라운 [남성용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,차콜 [남성용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,블루 [남성용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,베이지 [아동용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,그레이 [아동용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,민트 [아동용],,데코뷰,3000,50000.0
761,soozip,HOME_FABRIC,658,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251216/92596d03d45703b50114e47f1d8ad025.jpg,https://soozip.co.kr/product/데코뷰-멜란체크-층간소음-슬리퍼-6color-3size/658/category/47/display/1/,데코뷰 멜란체크 층간소음 슬리퍼 6color 3size,SOOZIP,14000.0,43,245615,2026-01-27 21:54:10.356523,232,블루 [아동용],,데코뷰,3000,50000.0
762,soozip,HOME_FABRIC,656,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251203/eb9b1f1ea6180d6edb24867c57df48f2.png,https://soozip.co.kr/product/페브릭-빨래바구니-3color/656/category/47/display/1/,페브릭 빨래바구니 3color,SOOZIP,4800.0,59,117074,2026-01-27 21:54:10.356523,233,,,자니즈,0,
763,soozip,HOME_FABRIC,652,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251201/e41b255c5b8db8f111ddc7080fbc457a.jpg,https://soozip.co.kr/product/데코뷰-러브타이포-자수-바람막이-현관커튼-2colors/652/category/47/display/1/,데코뷰 러브타이포 자수 바람막이 현관커튼 2colors,SOOZIP,34300.0,15,403530,2026-01-27 21:54:10.356523,234,화이트,,데코뷰,30000,50000.0
763,soozip,HOME_FABRIC,652,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251201/e41b255c5b8db8f111ddc7080fbc457a.jpg,https://soozip.co.kr/product/데코뷰-러브타이포-자수-바람막이-현관커튼-2colors/652/category/47/display/1/,데코뷰 러브타이포 자수 바람막이 현관커튼 2colors,SOOZIP,34300.0,15,403530,2026-01-27 21:54:10.356523,234,베이지,,데코뷰,30000,50000.0
764,soozip,HOME_FABRIC,650,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251201/e1055ab65a9091dbd8bda2f905684217.jpg,https://soozip.co.kr/product/데코뷰-스마일-소프트-발매트/650/category/47/display/1/,데코뷰 스마일 소프트 발매트,SOOZIP,11200.0,17,134940,2026-01-27 21:54:10.356523,235,,,데코뷰,3000,50000.0
765,soozip,HOME_FABRIC,606,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251118/71db6bbfac53e088507dba63948da79f.jpg,https://soozip.co.kr/product/룸앤홈-뽀송한-스트라이프-룸슈즈-2size-6color/606/category/47/display/1/,룸앤홈 뽀송한 스트라이프 룸슈즈 2size 6color,SOOZIP,16900.0,28,234723,2026-01-27 21:54:10.356523,236,블랙,,룸앤홈,11,1.0
765,soozip,HOME_FABRIC,606,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251118/71db6bbfac53e088507dba63948da79f.jpg,https://soozip.co.kr/product/룸앤홈-뽀송한-스트라이프-룸슈즈-2size-6color/606/category/47/display/1/,룸앤홈 뽀송한 스트라이프 룸슈즈 2size 6color,SOOZIP,16900.0,28,234723,2026-01-27 21:54:10.356523,236,핑크,,룸앤홈,11,1.0
765,soozip,HOME_FABRIC,606,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251118/71db6bbfac53e088507dba63948da79f.jpg,https://soozip.co.kr/product/룸앤홈-뽀송한-스트라이프-룸슈즈-2size-6color/606/category/47/display/1/,룸앤홈 뽀송한 스트라이프 룸슈즈 2size 6color,SOOZIP,16900.0,28,234723,2026-01-27 21:54:10.356523,236,그린,,룸앤홈,11,1.0
765,soozip,HOME_FABRIC,606,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251118/71db6bbfac53e088507dba63948da79f.jpg,https://soozip.co.kr/product/룸앤홈-뽀송한-스트라이프-룸슈즈-2size-6color/606/category/47/display/1/,룸앤홈 뽀송한 스트라이프 룸슈즈 2size 6color,SOOZIP,16900.0,28,234723,2026-01-27 21:54:10.356523,236,브라운,,룸앤홈,11,1.0
765,soozip,HOME_FABRIC,606,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251118/71db6bbfac53e088507dba63948da79f.jpg,https://soozip.co.kr/product/룸앤홈-뽀송한-스트라이프-룸슈즈-2size-6color/606/category/47/display/1/,룸앤홈 뽀송한 스트라이프 룸슈즈 2size 6color,SOOZIP,16900.0,28,234723,2026-01-27 21:54:10.356523,236,네이비,,룸앤홈,11,1.0
765,soozip,HOME_FABRIC,606,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251118/71db6bbfac53e088507dba63948da79f.jpg,https://soozip.co.kr/product/룸앤홈-뽀송한-스트라이프-룸슈즈-2size-6color/606/category/47/display/1/,룸앤홈 뽀송한 스트라이프 룸슈즈 2size 6color,SOOZIP,16900.0,28,234723,2026-01-27 21:54:10.356523,236,라벤더,,룸앤홈,11,1.0
766,soozip,HOME_FABRIC,602,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251113/ccfb6a79778f11985cb1b6ea0856153a.jpg,https://soozip.co.kr/product/데코뷰-내츄럴-워싱-티슈케이스-2color/602/category/47/display/1/,데코뷰 내츄럴 워싱 티슈케이스 2color,SOOZIP,8400.0,0,84000,2026-01-27 21:54:10.356523,237,화이트,,데코뷰,3000,50000.0
766,soozip,HOME_FABRIC,602,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251113/ccfb6a79778f11985cb1b6ea0856153a.jpg,https://soozip.co.kr/product/데코뷰-내츄럴-워싱-티슈케이스-2color/602/category/47/display/1/,데코뷰 내츄럴 워싱 티슈케이스 2color,SOOZIP,8400.0,0,84000,2026-01-27 21:54:10.356523,237,베이지,,데코뷰,3000,50000.0
767,soozip,HOME_FABRIC,601,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251113/c0c1e4cf7849ad3e0a9a96d3da3511f4.jpg,https://soozip.co.kr/product/데코뷰-미드센츄리-면100-가죽-쿠션커버-3type-45x45/601/category/47/display/1/,데코뷰 미드센츄리 면100% 가죽 쿠션커버 3type 45x45,SOOZIP,13300.0,0,133000,2026-01-27 21:54:10.356523,238,호피,,데코뷰,3000,50000.0
767,soozip,HOME_FABRIC,601,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251113/c0c1e4cf7849ad3e0a9a96d3da3511f4.jpg,https://soozip.co.kr/product/데코뷰-미드센츄리-면100-가죽-쿠션커버-3type-45x45/601/category/47/display/1/,데코뷰 미드센츄리 면100% 가죽 쿠션커버 3type 45x45,SOOZIP,13300.0,0,133000,2026-01-27 21:54:10.356523,238,브라운가죽,,데코뷰,3000,50000.0
767,soozip,HOME_FABRIC,601,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251113/c0c1e4cf7849ad3e0a9a96d3da3511f4.jpg,https://soozip.co.kr/product/데코뷰-미드센츄리-면100-가죽-쿠션커버-3type-45x45/601/category/47/display/1/,데코뷰 미드센츄리 면100% 가죽 쿠션커버 3type 45x45,SOOZIP,13300.0,0,133000,2026-01-27 21:54:10.356523,238,블랙,,데코뷰,3000,50000.0
768,soozip,HOME_FABRIC,600,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251113/7c456d8d30516c1cbd602a490a1953f2.jpg,https://soozip.co.kr/product/데코뷰-물먹는-호텔식-메르시자수-발매트/600/category/47/display/1/,데코뷰 물먹는 호텔식 메르시자수 발매트,SOOZIP,17500.0,0,175000,2026-01-27 21:54:10.356523,239,,,데코뷰,3000,50000.0
769,soozip,HOME_FABRIC,599,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251113/fc1a580dd0426a18f072924b03a78bc8.jpg,https://soozip.co.kr/product/detail.html?product_no=599&cate_no=47&display_group=1,데코뷰 페르시안 드로잉 러그 2color 3size,SOOZIP,50400.0,49,988236,2026-01-27 21:54:10.356523,240,베이지,,데코뷰,3000,50000.0
769,soozip,HOME_FABRIC,599,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251113/fc1a580dd0426a18f072924b03a78bc8.jpg,https://soozip.co.kr/product/detail.html?product_no=599&cate_no=47&display_group=1,데코뷰 페르시안 드로잉 러그 2color 3size,SOOZIP,50400.0,49,988236,2026-01-27 21:54:10.356523,240,포그블루,,데코뷰,3000,50000.0
770,soozip,HOME_FABRIC,597,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251105/7a109a12417ba9dcf117969ce87613c1.jpg,https://soozip.co.kr/product/데코뷰-알러지케어-자가발열-퓨어-m2-차렵이불세트-6color-3size/597/category/47/display/1/,데코뷰 알러지케어 자가발열 퓨어 M2 차렵이불세트 6color 3size,SOOZIP,87500.0,31,1268116,2026-01-27 21:54:10.356523,241,화이트,,데코뷰,3000,50000.0
770,soozip,HOME_FABRIC,597,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251105/7a109a12417ba9dcf117969ce87613c1.jpg,https://soozip.co.kr/product/데코뷰-알러지케어-자가발열-퓨어-m2-차렵이불세트-6color-3size/597/category/47/display/1/,데코뷰 알러지케어 자가발열 퓨어 M2 차렵이불세트 6color 3size,SOOZIP,87500.0,31,1268116,2026-01-27 21:54:10.356523,241,아이보리,,데코뷰,3000,50000.0
770,soozip,HOME_FABRIC,597,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251105/7a109a12417ba9dcf117969ce87613c1.jpg,https://soozip.co.kr/product/데코뷰-알러지케어-자가발열-퓨어-m2-차렵이불세트-6color-3size/597/category/47/display/1/,데코뷰 알러지케어 자가발열 퓨어 M2 차렵이불세트 6color 3size,SOOZIP,87500.0,31,1268116,2026-01-27 21:54:10.356523,241,블루,,데코뷰,3000,50000.0
770,soozip,HOME_FABRIC,597,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251105/7a109a12417ba9dcf117969ce87613c1.jpg,https://soozip.co.kr/product/데코뷰-알러지케어-자가발열-퓨어-m2-차렵이불세트-6color-3size/597/category/47/display/1/,데코뷰 알러지케어 자가발열 퓨어 M2 차렵이불세트 6color 3size,SOOZIP,87500.0,31,1268116,2026-01-27 21:54:10.356523,241,민트,,데코뷰,3000,50000.0
770,soozip,HOME_FABRIC,597,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251105/7a109a12417ba9dcf117969ce87613c1.jpg,https://soozip.co.kr/product/데코뷰-알러지케어-자가발열-퓨어-m2-차렵이불세트-6color-3size/597/category/47/display/1/,데코뷰 알러지케어 자가발열 퓨어 M2 차렵이불세트 6color 3size,SOOZIP,87500.0,31,1268116,2026-01-27 21:54:10.356523,241,아이보리그린,,데코뷰,3000,50000.0
770,soozip,HOME_FABRIC,597,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251105/7a109a12417ba9dcf117969ce87613c1.jpg,https://soozip.co.kr/product/데코뷰-알러지케어-자가발열-퓨어-m2-차렵이불세트-6color-3size/597/category/47/display/1/,데코뷰 알러지케어 자가발열 퓨어 M2 차렵이불세트 6color 3size,SOOZIP,87500.0,31,1268116,2026-01-27 21:54:10.356523,241,민트그린,,데코뷰,3000,50000.0
771,soozip,HOME_FABRIC,596,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251105/8a5d276a61b43cf9384655cf51224f43.jpg,https://soozip.co.kr/product/데코뷰-러프-드로잉-사이잘룩-러그-3size/596/category/47/display/1/,데코뷰 러프 드로잉 사이잘룩 러그 3size,SOOZIP,73500.0,0,735000,2026-01-27 21:54:10.356523,242,,,데코뷰,3000,50000.0
772,soozip,HOME_FABRIC,591,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251031/d38bb639649364d3b4bedf82966b9fc1.jpg,https://soozip.co.kr/product/데코뷰-모던-라인-쿠션커버-8color-45x45/591/category/47/display/1/,데코뷰 모던 라인 쿠션커버 8color 45x45,SOOZIP,9800.0,38,158065,2026-01-27 21:54:10.356523,243,블랙라인,,데코뷰,3000,50000.0
772,soozip,HOME_FABRIC,591,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251031/d38bb639649364d3b4bedf82966b9fc1.jpg,https://soozip.co.kr/product/데코뷰-모던-라인-쿠션커버-8color-45x45/591/category/47/display/1/,데코뷰 모던 라인 쿠션커버 8color 45x45,SOOZIP,9800.0,38,158065,2026-01-27 21:54:10.356523,243,그린라인,,데코뷰,3000,50000.0
772,soozip,HOME_FABRIC,591,https://ecimg.cafe24img.com/pg593b88108200032/janiz/web/product/medium/20251031/d38bb639649364d3b4bedf82966b9fc1.jpg,https://soozip.co.kr/product/데코뷰-모던-라인-쿠션커버-8color-45x45/591/category/47/display/1/,데코뷰 모던 라인 쿠션커버 8color 45x45,SOOZIP,9800.0,38,158065,2026-01-27 21:54:10.356523,243,그린코듀로이,,데코뷰,3000,50000.0
